473,Tobias Iseli
493,Matthias Zimmermann
481,Danny Schwarz
469,Marco Haber
471,Björn Hertl
369,Dietmar Hirsch
459,Stefan Egger
491,Peter Zeiler
472,Dirk Hofmann
485,Oliver Straube
729,Dzoni Novak
474,Ludwig Kögl
549,Martin Cizek
478,Markus Oberleitner
728,Francisco Copado
464,André Breitenreiter
480,Altin Rraklli
467,Alfonso García
229,Abdelaziz Ahanfouf
91,Miroslaw Spizak
462,David Zdrilic
460,Thomas Glas
29,Markus Pröll
31,Alexander Bade
1382,Vyacheslav Sokolov
28,Jens Keller
35,Carsten Cullmann
49,Moses Sichone
33,Spasoje Bulajic
684,Andrew Sinkala
38,Janusz Dziwior
34,Thomas Cichon
952,Mitja Schäfer
52,Alexander Voigt
53,Ivan Vukomanovic
41,Ralf Hauptmann
39,Marcel Gebhardt
40,Ivica Grlic
2346,Michael Niedrig
47,Michael Rösele
45,Alassane Ouédraogo
42,Markus Kreuz
50,Christian Springer
1897,Nermin Celikovic
36,Georgi Donkov
54,Claus-Dieter Wollitz
32,Miroslav Baranek
44,Dirk Lottner
37,Markus Dworrak
51,Christian Timm
48,Matthias Scherz
30,Archil Arveladze
43,Markus Kurth
46,Darko Pivaljevic
685,Massimo Cannizzaro
594,Thomas Ernst
598,Timo Hildebrand
589,Ales Chvalovsky
615,Eberhard Trautner
2306,Markus Miller
609,Thomas Schneider
593,Jochen Endreß
605,Rui Marques
586,Marcelo Bordon
611,Martin Spanring
616,Timo Wenzel
590,Steffen Dangelmayr
1329,Fabio Morena
585,Stefan Blank
596,Heiko Gerber
587,Bradley Carnell
599,Andreas Hinkel
612,Pablo Thiam
150,Silvio Meißner
614,Jens Todt
613,Christian Tiffert
610,Zvonimir Soldo
603,Rüdiger Kauf
608,Jörn Schmiedel
591,Kristijan Djordjevic
588,Giuseppe Catizone
606,Roberto Pinto
584,Krasimir Balakov
597,Aleksandr Hleb
604,Krisztián Lisztes
483,Jochen Seitz
457,Pavel Kuka
595,Ionel Ganea
716,Adhemar
601,Ahmed Salah Hosny
583,Ioannis Amanatidis
592,Sean Dundee
2635,Angelo Vaccaro
445,Andreas Menger
320274,Christian Marggraf
447,Oka Nikolov
440,Dirk Heinen
451,Sven Schmitt
449,Jens Rasiejewski
442,Petar Hubchev
452,Uwe Schneider
2335,Jean-Paul Ndjoumeck Ndeki
443,Torsten Kracht
444,Alexander Kutschera
437,Uwe Bindewald
733,Karel Rada
736,Vladimir Maljkovic
734,Tommy Berntsen
427,Erol Bulut
735,Giuseppe Gemiti
732,Serge Branco
436,Gerd Wimmer
432,Markus Lösch
453,Alexander Schur
1099,Alexander Rosen
446,Michael Mutzel
833,Christoph Preuß
1321,Jermaine Jones
431,Frank Gerster
429,Peter Deißenberger
456,Thomas Zampach
580,Stefan Zinnow
438,Marco Gebhardt
454,Ralf Weber
163,Patrick Falk
434,Thomas Sobotzik
441,Horst Heldt
25070,Rowan Hendricks
439,Rolf-Christel Guié-Mien
1080,Albert Streit
255,Bachirou Salou
428,Sasa Ciric
514,Jan Åge Fjørtoft
731,Pawel Kryszalowicz
450,Thomas Reichenberger
455,Chen Yang
433,Ralf Schmitt
523,Stefan Brasas
2127,Michael Jürgen
533,Frank Rost
522,Pascal Borel
18880,Thiago
541,Frank Verlaat
540,Mladen Krstajic
518,Mike Barten
534,Björn Schierenbeck
539,Andree Wiedener
535,Viktor Skrypnyk
527,Dieter Frey
537,Razundara Tjikuzu
536,Paul Stalteri
1188,Lars Schmedes
299,Fabian Ernst
58,Raphael Wicky
525,Dieter Eilts
519,Frank Baumann
538,Bernhard Trares
517,Ivica Banovic
528,Torsten Frings
524,Christoph Dabrowski
691,Simon Rolfes
529,Danny Fütterer
531,Yuriy Maksymov
692,Tim Borowski
526,Dirk Flock
530,Andreas Herzog
520,Marco Bode
689,Enrico Kern
521,Rade Bogdanovic
532,Claudio Pizarro
688,Dong-gook Lee
516,Aílton
278,Oliver Reck
263,Frode Grodås
281,Toni Tapalovic
261,Yves Eigenrauch
368,Tomasz Hajto
283,Marco van Hoogdalem
285,Tomasz Waldoch
265,Markus Happe
260,Johan de Kock
276,Sladan Peric
284,Nico Van Kerckhoven
268,Benjamin Koch
267,Sven Kmetsch
274,Jiri Nemec
257,Ünal Alpugan
275,Niels Oude Kamphuis
287,Benjamin Wingerter
271,Christian Mikolajczak
282,Olaf Thon
277,Sérgio da Silva Pinto
269,Radoslav Latal
266,Oliver Held
363,Mike Büskens
259,Jörg Böhme
270,Thorsten Legat
124,Andreas Möller
264,Tamás Hajnal
262,Ali Göl
273,Youri Mulder
279,Ebbe Sand
258,Gerald Asamoah
272,Emile Mpenza
246,Martin Pieckenhagen
239,Daniel Klewer
233,Perry Bräutigam
27384,Oliver Radseck
252,Marco Zallmann
253,Sven Benken
254,Andreas Jakobsson
245,Kai Oswald
247,René Schneider
1201,Björn Laars
242,Timo Lange
256,Rayk Schröder
249,Hilmar Weilandt
2752,Tobias Preuß
250,Peter Wibran
243,Marcus Lantz
251,Yasser Radwan
154,René Rydlewicz
236,Mohamed Emara
234,Matthias Breitkreutz
232,Christian Brand
244,Slawomir Majak
255,Bachirou Salou
240,Kreso Kovacec
237,Henri Fuchs
230,Magnus Arvidsson
229,Abdelaziz Ahanfouf
228,Victor Agali
231,Steffen Baumgart
1276,Marco Vorbeck
671,Claus Reitmaier
657,Holger Hiemann
662,Stephan Loboué
656,Thomas Hengen
660,Waldemar Kryger
669,Brian O'Neil
700,Emeka Ifejiagwa
676,Claus Thomsen
649,Marino Biliskov
702,Stefan Schnoor
663,Marcel Maltritz
1453,Stefan Lorenz
679,Patrick Weiser
673,Zoltan Sebescen
677,Andreas Voss
668,Krzysztof Nowak
666,Dorinel Munteanu
661,Dietmar Kühbauer
645,Charles Akonnor
655,Frank Greiner
665,Sven Müller
674,Benjamin Siegert
678,Martin Wagner
658,Andrzej Juskowiak
664,Tomislav Maric
672,Jürgen Rische
646,Jonathan Akpoborie
654,Markus Feldhoff
650,Mike Busch
701,Joshua Kennedy
594,Thomas Ernst
642,Rein van Duijnhoven
643,Christian Vander
640,Axel Sundermann
630,Martin Meichelbeck
631,Damir Milinovic
636,Hilko Ristau
78,Zoran Mamic
626,Frank Fahrenhorst
1113,Rouven Schröder
345,Sergey Mandreko
634,Thomas Reis
641,Samir Toplak
639,Thomas Stickroth
619,Michael Bemben
723,Sören Colding
637,Sebastian Schindzielorz
622,Mirko Dickhaut
633,Peter Peschel
621,Ante Covic
635,Mike Rietpietsch
627,Paul Freier
628,Matthias Lust
638,Olaf Schreiber
618,Yildiray Bastürk
620,Delron Buckley
632,René Müller
722,Thomas Christiansen
724,Achim Weber
617,Henryk Baluszynski
629,Marijo Maric
623,Zdravko Drincic
1466,Sascha Siebert
331,Michael Eckhardt
342,Gábor Király
339,Christian Fiedler
1320,Tomasz Kuszczak
605,Rui Marques
358,Dick van Burik
343,Konstantinos Konstantinidis
354,Josip Simunic
352,Tony Sanneh
349,Marko Rehmer
357,René Tretschok
355,Eyjólfur Sverrisson
359,Sixten Veit
336,Pál Dárdai
353,Andreas Schmidt
344,Rob Maas
837,Thorben Marx
337,Sebastian Deisler
340,Michael Hartmann
332,Benjamin Köhler
360,Dariusz Wosz
64,Stefan Beinlich
351,Bryan Roy
346,Kai Michalke
356,Andreas Thom
333,Alex Alves
335,Ali Daei
348,Michael Preetz
1259,Sead Zilic
376,Piotr Reiss
166,Dr. Gunnar Berntsen
172,Thomas Köhler
180,Tomislav Piplica
189,Rudi Vata
185,Vilmos Sebők
165,Christian Beeck
190,Witold Wawrzyczek
176,János Mátyus
187,René Trehkopf
687,Faruk Hujdurovic
719,Martin Neubert
177,Kevin McKenna
188,Tsanko Tsvetanov
184,Jörg Scherbe
